name,canonical_smiles,smiles,inchi_key,sources,source_ids,in_dilirank,dilirank_category,in_tdc_dili_pos,sider_terms,known_hepatotoxic
CHLORZOXAZONE,O=c1[nH]c2cc(Cl)ccc2o1,O=c1[nH]c2cc(Cl)ccc2o1,TZFWDZFKRBELIQ-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1371;626;2733,1,vMost-DILI-Concern,0,,1
ALLOPURINOL SODIUM,O=c1[nH]cnc2[nH]ncc12,O=c1[n-]cnc2[nH]ncc12.[Na+],OFCNXPDARWKPPY-UHFFFAOYSA-N,chembl;pubchem,CHEMBL1200477;135401907,1,vMost-DILI-Concern,1,,1
DIDANOSINE,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,BXZVVICBKDXVGW-NKWVEPMBSA-N,chembl;drugcentral;pubchem,CHEMBL1460;869;135398739,1,vMost-DILI-Concern,0,,1
FLUCONAZOLE,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,RFHAOTPXVQNOHP-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL106;1187;3365,1,vMost-DILI-Concern,1,,1
PENTOSTATIN,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,FPVKHBSQESCIEP-JQCXWYLXSA-N,chembl,CHEMBL1580,1,vMost-DILI-Concern,0,,1
pentostatin,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1NC=NC[C@H]2O,FPVKHBSQESCIEP-JQCXWYLXSA-N,drugcentral;pubchem,2098;439693,1,vMost-DILI-Concern,0,,1
ALLOPURINOL,Oc1ncnc2[nH]ncc12,Oc1ncnc2[nH]ncc12,OFCNXPDARWKPPY-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL1467;124,1,vMost-DILI-Concern,1,,1
MERCAPTOPURINE,S=c1[nH]cnc2nc[nH]c12,O.S=c1[nH]cnc2nc[nH]c12,GLVAUDGFNGKCSF-UHFFFAOYSA-N,chembl,CHEMBL1200751,1,vMost-DILI-Concern,1,,1
mercaptopurine,S=c1nc[nH]c2nc[nH]c12,S=C1N=CNC2=C1NC=N2,GLVAUDGFNGKCSF-UHFFFAOYSA-N,drugcentral;pubchem,1708;667490,1,vMost-DILI-Concern,1,,1
MERCAPTOPURINE ANHYDROUS,Sc1ncnc2nc[nH]c12,Sc1ncnc2nc[nH]c12,GLVAUDGFNGKCSF-UHFFFAOYSA-N,chembl,CHEMBL1425,1,vMost-DILI-Concern,1,,1
THIABENDAZOLE,c1ccc2[nH]c(-c3cscn3)nc2c1,c1ccc2[nH]c(-c3cscn3)nc2c1,WJCNZQLZVWNLKY-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL625;2621;5430,1,vMost-DILI-Concern,0,,1
