canonical_smiles,name,smiles,inchi_key,sources,source_ids,in_dilirank,dilirank_category,in_tdc_dili_pos,known_hepatotoxic,sider_terms
Cc1cccc(Nc2ccccc2C(=O)O)c1C,MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL686;1663;4044,1,vMost-DILI-Concern,0,1,
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,TOLVAPTAN,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,GYHCTFXIZSNGJT-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL344159;4110,1,vMost-DILI-Concern,0,1,
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,METOLAZONE,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,AQCHWTWZEMGIFD-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL878;1783;4170,1,Ambiguous-DILI-Concern,1,1,
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,NEVIRAPINE,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,NQDJXKOVJZTUJA-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL57;1904;4463,1,vMost-DILI-Concern,1,1,
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,NILOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,HHZIURLSWUIHRB-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL255863;CHEMBL1201740;1932;644241,1,vMost-DILI-Concern,0,1,
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,STAVUDINE,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-JGVFFNPUSA-N,chembl;drugcentral;pubchem,CHEMBL991;2478;18283,1,vMost-DILI-Concern,0,1,
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,ZIDOVUDINE,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,HBOMLICNUCNMMY-XLPZGREQSA-N,chembl;drugcentral;pubchem,CHEMBL129;2861;35370,1,vMost-DILI-Concern,0,1,
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,GLIPIZIDE,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1073;1301;3478,1,vLess-DILI-Concern,0,1,
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,MELOXICAM,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL599;1676;54677470,1,vLess-DILI-Concern,0,1,
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,FEBUXOSTAT,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,BQSJTQLCZDPROO-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1164729;1137;134018,1,vMost-DILI-Concern,0,1,
Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,Tasosartan,CC1=C2CCC(=O)N(C2=NC(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,ADXGNEYLLLSOAR-UHFFFAOYSA-N,pubchem,60919,1,vMost-DILI-Concern,1,1,
Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,tasosartan,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=C(C=CC=C3)C3=NN=NN3)C2=N1,ADXGNEYLLLSOAR-UHFFFAOYSA-N,drugcentral,3839,1,vMost-DILI-Concern,1,1,
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,ALPELISIB,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,STUWGJZDJHPWGZ-LBPRGKRZSA-N,chembl;drugcentral;pubchem,CHEMBL2396661;5328;56649450,1,vLess-DILI-Concern,0,1,
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,RISPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,RAPZEAPATHNIPO-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL85;2389;5073,1,vLess-DILI-Concern,0,1,
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,PALIPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,PMXMIIMHBWHSKN-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1621;4137;115237,1,vLess-DILI-Concern,0,1,
Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,alosetron,CN1C2=C(C3=C1C=CC=C3)C(=O)N(CC1=C(C)N=CN1)CC2,JSWZEAMFRNKZNL-UHFFFAOYSA-N,drugcentral,129,1,vLess-DILI-Concern,0,1,
Cc1ncc([N+](=O)[O-])n1CCO,METRONIDAZOLE,Cc1ncc([N+](=O)[O-])n1CCO,VAOCPAMSLUNLGC-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL137;CHEMBL1200869;1790;4173,1,vLess-DILI-Concern,1,1,
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,ONDANSETRON,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,FELGMEQIXOGIFQ-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL46;CHEMBL3186492;1992;4595,1,vLess-DILI-Concern,0,1,
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,RALTEGRAVIR,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL254316;CHEMBL518520;2352;54671008,1,vMost-DILI-Concern,0,1,
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,(3H)maraviroc,CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,GSNHKUDZZFZSJB-HLMSNRGBSA-N,pubchem,3002977,1,vMost-DILI-Concern,0,1,
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,CEFAZOLIN,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,MLYYVTUWGNIJIB-BXKDBHETSA-N,chembl;drugcentral;pubchem,CHEMBL1435;CHEMBL1200523;530;33255,1,vLess-DILI-Concern,0,1,
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL661;136;2118,1,vLess-DILI-Concern,0,1,
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,DICLOXACILLIN,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,YFAGHNZHGGCZAX-JKIFEVAISA-N,chembl;drugcentral;pubchem,CHEMBL893;CHEMBL1200701;866;18381,1,vLess-DILI-Concern,0,1,
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,OXACILLIN,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,UWYHMGVUTGAWSP-JKIFEVAISA-N,chembl;drugcentral;pubchem,CHEMBL819;CHEMBL3989567;2006;6196,1,vLess-DILI-Concern,0,1,
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CLOXACILLIN,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,LQOLIRLGBULYKD-JKIFEVAISA-N,chembl;drugcentral;pubchem,CHEMBL891;CHEMBL1200388;720;6098,1,vLess-DILI-Concern,0,1,
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,LEFLUNOMIDE,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,VHOGYURTWQBHIL-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL960;1552;3899,1,vMost-DILI-Concern,1,1,
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,DESLORATADINE,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,JAUOIFJMECXRGI-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1172;814;124087,1,vLess-DILI-Concern,0,1,
Clc1ccc2nsnc2c1NC1=NCCN1,TIZANIDINE,Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1079;CHEMBL1200329;2683;5487,1,vMost-DILI-Concern,0,1,
Clc1cccc(Cl)c1NC1=NCCN1,CLONIDINE,Clc1cccc(Cl)c1NC1=NCCN1,GJSURZIOUXUGAL-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL134;CHEMBL1705;704;2803,1,Ambiguous-DILI-Concern,1,1,
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CLOTRIMAZOLE,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,VNFPBHJOKIVQEB-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL104;719;2812,1,vLess-DILI-Concern,0,1,
Clc1ccccc1CN1CCc2sccc2C1,TICLOPIDINE,Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL833;CHEMBL1717;2657;5472,1,vMost-DILI-Concern,0,1,
Cn1cc[nH]c1=S,thiamazole,CN1C=CNC1=S,PMRYVIKBURPHAH-UHFFFAOYSA-N,drugcentral;pubchem,1745;1349907,1,vMost-DILI-Concern,1,1,
Cn1ccnc1S,METHIMAZOLE,Cn1ccnc1S,PMRYVIKBURPHAH-UHFFFAOYSA-N,chembl,CHEMBL1515,1,vMost-DILI-Concern,1,1,
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,AZATHIOPRINE,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,LMEKQMALGUDUQG-UHFFFAOYSA-N,chembl,CHEMBL1542,1,vMost-DILI-Concern,1,1,
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,AZATHIOPRINE SODIUM,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12.[Na+],LMEKQMALGUDUQG-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1200400;269;2265,1,vMost-DILI-Concern,1,1,
Cn1nnc2c(C(N)=O)ncn2c1=O,TEMOZOLOMIDE,Cn1nnc2c(C(N)=O)ncn2c1=O,BPEGJWRSRHCHSN-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL810;2589;5394,1,vLess-DILI-Concern,0,1,
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,PEXIDARTINIB,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,JGWRKYUXBBNENE-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL3813873;CHEMBL3989973;5343;25151352,1,vMost-DILI-Concern,0,1,
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,PAROXETINE,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,chembl;drugcentral;pubchem,CHEMBL490;CHEMBL1200609;CHEMBL6067650;2068;43815,1,vLess-DILI-Concern,0,1,
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,LETROZOLE,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,HPJKCIUCZWXJDR-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1444;1556;3902,1,vLess-DILI-Concern,1,1,
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,AMILORIDE,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,XSDQTOBWRPYKKA-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL945;CHEMBL1398126;158,1,vLess-DILI-Concern,0,1,
N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,famotidine,NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1,XUFQPHANEAPEMJ-UHFFFAOYSA-N,drugcentral,1129,1,vLess-DILI-Concern,0,1,
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,modafinil,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,YFGHCGITMMYXAQ-UHFFFAOYSA-N,drugcentral;pubchem,1826;4236,1,vLess-DILI-Concern,0,1,
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,MODAFINIL,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,YFGHCGITMMYXAQ-UHFFFAOYSA-N,chembl,CHEMBL1373,1,vLess-DILI-Concern,0,1,
NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE,NC(=O)N1c2ccccc2C=Cc2ccccc21,FFGPTBGBLSHEPO-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL108;489;2554,1,vMost-DILI-Concern,1,1,
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CTRLABGOLIVAIY-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1068;2017;34312,1,vLess-DILI-Concern,0,1,
NC(=O)NO,HYDROXYUREA,NC(=O)NO,VSNHCAURESNICA-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL467;1399;3657,1,vMost-DILI-Concern,0,1,
NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE,NC(=O)OCC(COC(N)=O)c1ccccc1,WKGXYQFOCVYPAC-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1094;1140;3331,1,vMost-DILI-Concern,0,1,
NC(=O)c1cnccn1,PYRAZINAMIDE,NC(=O)c1cnccn1,IPEHBUMCGVEMRF-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL614;2328;1046,1,vLess-DILI-Concern,0,1,
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,RIBAVIRIN,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IWUCXVSUMQZMFG-AFCXAGJDSA-N,chembl;drugcentral;pubchem,CHEMBL1643;2373;37542,1,vLess-DILI-Concern,0,1,
NC(CO)(CO)CO,FOSFOMYCIN TROMETHAMINE,C[C@@H]1O[C@@H]1P(=O)(O)O.NC(CO)(CO)CO,LENZDBCJOHFCAS-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1200331;CHEMBL1200391;2771;6503,1,vLess-DILI-Concern,0,1,
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,Amiloride,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,XSDQTOBWRPYKKA-UHFFFAOYSA-N,pubchem,16231,1,vLess-DILI-Concern,0,1,
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,FAMOTIDINE,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,XUFQPHANEAPEMJ-UHFFFAOYSA-N,chembl,CHEMBL902,1,vLess-DILI-Concern,0,1,
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,Gastro,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,XUFQPHANEAPEMJ-UHFFFAOYSA-N,pubchem,3325,1,vLess-DILI-Concern,0,1,
NC1CC1c1ccccc1,Tranylcypromine,C1C(C1N)C2=CC=CC=C2,AELCINSCMGFISI-UHFFFAOYSA-N,pubchem,5530,1,vLess-DILI-Concern,0,1,
NCC(CC(=O)O)c1ccc(Cl)cc1,BACLOFEN,NCC(CC(=O)O)c1ccc(Cl)cc1,KPYSYYIEGFHWSV-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL701;282;2284,1,vLess-DILI-Concern,0,1,
NCC1(CC(=O)O)CCCCC1,GABAPENTIN,NCC1(CC(=O)O)CCCCC1,UGJMXCAKCUNAIE-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL940;1264;3446,1,vLess-DILI-Concern,0,1,
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,ALENDRONATE SODIUM,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+],OGSPWJRAVKPPFI-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL675;CHEMBL870;112;2088,1,vLess-DILI-Concern,0,1,
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,LISINOPRIL,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,RLAWWYSOJDYHDC-BZSNNMDCSA-N,chembl;drugcentral;pubchem,CHEMBL419213;CHEMBL1237;1587;5362119,1,vLess-DILI-Concern,0,1,
NNC(=O)c1ccncc1,ISONIAZID,NNC(=O)c1ccncc1,QRXWMOHMRWLFEY-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL64;1497;3767,1,vMost-DILI-Concern,0,1,
NNCCc1ccccc1,PHENELZINE,NNCCc1ccccc1,RMUCZJUITONUFY-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1089;CHEMBL1200895;2123;3675,1,vLess-DILI-Concern,0,1,
NNc1nncc2ccccc12,HYDRALAZINE,NNc1nncc2ccccc12,RPTUSVTUFVMDQK-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL276832;CHEMBL542541;1384;3637,1,vLess-DILI-Concern,0,1,
NS(=O)(=O)Cc1noc2ccccc12,ZONISAMIDE,NS(=O)(=O)Cc1noc2ccccc12,UBQNRHZMVUUOMG-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL750;2872;5734,1,vLess-DILI-Concern,1,1,
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,FUROSEMIDE,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL35;1258;3440,1,Ambiguous-DILI-Concern,1,1,
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,BENDROFLUMETHIAZIDE,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,HDWIHXWEUNVBIY-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1684;305;2315,1,vLess-DILI-Concern,0,1,
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,CHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,JBMKAUGHUNFTOL-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL842;CHEMBL1200616;609,1,vLess-DILI-Concern,0,1,
NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,Chlorothiazide,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,JBMKAUGHUNFTOL-UHFFFAOYSA-N,pubchem,2720,1,vLess-DILI-Concern,0,1,
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,HYDROCHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,JZUFKLXOESDKRF-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL435;1385;3639,1,vLess-DILI-Concern,1,1,
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,SITAGLIPTIN,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,MFFMDFFZMYYVKS-SECBINFHSA-N,chembl;drugcentral;pubchem,CHEMBL1422;CHEMBL1201174;CHEMBL5315049;CHEMBL6068334;2448;4369359,1,vLess-DILI-Concern,0,1,
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,LEVOTHYROXINE,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,XUIIKFGFIJCVMT-LBPRGKRZSA-N,chembl;drugcentral;pubchem,CHEMBL1624;CHEMBL2103741;2646;5819;71371,1,vLess-DILI-Concern,0,1,
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,MELPHALAN,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-LBPRGKRZSA-N,chembl;drugcentral;pubchem,CHEMBL852;CHEMBL1200863;1678;460612,1,vLess-DILI-Concern,0,1,
Nc1[nH]c(=O)ncc1F,Flucytosine,C1=NC(=O)NC(=C1F)N,XRECTZIEBJDKEO-UHFFFAOYSA-N,pubchem,3366,1,Ambiguous-DILI-Concern,1,1,
Nc1cc(-c2ccncc2)c[nH]c1=O,INAMRINONE,Nc1cc(-c2ccncc2)c[nH]c1=O,RNLQIBCLLYYYFJ-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL12856;CHEMBL2096642;201;3698,0,unknown,1,1,
Nc1ccc(C(=O)O)c(O)c1,AMINOSALICYLIC ACID,Nc1ccc(C(=O)O)c(O)c1,WUBBRNOQWQTFEX-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1169;CHEMBL1200584;CHEMBL2096646;2050;4649,1,vMost-DILI-Concern,0,1,
Nc1ccc(O)c(C(=O)O)c1,MESALAMINE,Nc1ccc(O)c(C(=O)O)c1,KBOPZPXVLCULAV-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL704;1710;4075,1,vLess-DILI-Concern,0,1,
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,SULFADIAZINE,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,SEEPANYCNGTZFQ-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL439;CHEMBL1200351;CHEMBL1382627;2500;5215;441244,1,vLess-DILI-Concern,0,1,
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,DAPSONE,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,MQJKPEGWNLWLTK-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1043;782;2955,1,vLess-DILI-Concern,0,1,
Nc1ccc(S(N)(=O)=O)cc1,SULFANILAMIDE,Nc1ccc(S(N)(=O)=O)cc1,FDDDEECHVMSUSB-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL21;2521;5333,0,unknown,1,1,
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,UVSMNLNDYGZFPF-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL43452;4746;134780,1,vMost-DILI-Concern,0,1,
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,LENALIDOMIDE,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,GOTYRUGSSMKFNF-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL848;CHEMBL6068337;3317;216326,1,vLess-DILI-Concern,0,1,
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,LAMIVUDINE,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,JTEGQNOMFQHVDC-NKWVEPMBSA-N,chembl;drugcentral;pubchem,CHEMBL141;1539;60825,1,vLess-DILI-Concern,0,1,
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,SDUQYLNIPVEERB-QPPQHZFASA-N,chembl;drugcentral;pubchem,CHEMBL888;CHEMBL1637;1283;60750,1,vMost-DILI-Concern,0,1,
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CYTARABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,chembl;drugcentral;pubchem,CHEMBL803;770;6253,1,vMost-DILI-Concern,0,1,
Nc1nc(=O)[nH]cc1F,FLUCYTOSINE,Nc1nc(=O)[nH]cc1F,XRECTZIEBJDKEO-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL1463;1188,1,Ambiguous-DILI-Concern,1,1,
Nc1nc(=S)c2[nH]cnc2[nH]1,Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,WYWHKKSPHMUBEB-UHFFFAOYSA-N,pubchem,2723601,1,vLess-DILI-Concern,1,1,
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,CLADRIBINE,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,PTOAARAWEBMLNO-KVQBGUIXSA-N,chembl;drugcentral;pubchem,CHEMBL1619;667;20279,1,vLess-DILI-Concern,0,1,
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,TRIAMTERENE,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,FNYLWPVRPXGIIP-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL585;2728;5546,1,vLess-DILI-Concern,0,1,
